name	Mock_1	Mock_2	Mock_4	Mock_5	PDCoV_1	PDCoV_3	PDCoV_4	PDCoV_5	PDCoV_6	PDCoV_2	Mock_3	Mock_6	QC01	QC02	QC03
pos_111	50747.12859	53741.36761	166091.269	91709.40935	29510.87852	8465.345648	40210.69775	9305.617964	22685.97053	48221.13999	78926.07164	54807.7083	45915.69941	46218.769	46202.51123
neg_4805	961.2411566	958.904576	783.1180723	694.222988	1192.650151	5.362736326	47.85220961	1.280721624	728.508852	1249.360818	539.8735211	770.2896253	1280.170924	1232.070256	1232.831889
pos_4219	1616.564714	1638.714891	2213.028416	2037.688083	1453.379959	1418.36385	2948.91564	1704.558971	1819.086675	249.7773241	2414.169863	6126.550816	1144.941953	1107.08333	1107.370987
neg_4774	13690.91636	14734.25984	2951.273559	916.724106	197914.7084	64981.74048	205532.2138	1137.721905	177624.6091	354277.2869	14868.50284	50872.7264	106710.908	104016.7448	104078.787
neg_3523	275.5922623	227.9881191	1620.542169	1504.354903	385.7161533	127.5186558	142.1946592	342.4322849	244.990924	1088.401553	1098.850521	752.9273605	17523.43578	17379.0187	16686.15377
pos_231	187946.2768	169347.3065	139482.3827	90526.38282	257112.8759	76212.56299	221431.1036	72723.94373	144205.2483	404936.0303	283761.4988	256922.5804	301772.8239	301184.1508	301083.7005
neg_3024	18962.52942	15364.09555	8804.795025	11617.89684	9939.865213	4864.789005	4871.13228	19805.43045	27732.5504	63827.23666	22663.48252	15187.74746	76131.86416	77018.93169	77111.88459
neg_2480	1170.697405	976.297172	232.0219621	219.0060127	30317.78353	64384.70422	8822.773114	160.3367436	42987.3626	107093.4334	52.46425331	1077.886305	4552.808648	4738.095919	4747.020436
neg_3827	1934.439547	1390.796171	2086.149887	604.4790301	507.6830876	174.0571536	38.47273462	546.731873	37.81133284	106.7708675	737.2976893	987.1392505	1222.829404	1069.32192	1071.202561
neg_2902	16608.93583	15174.57188	2388.01511	1851.001219	11182.85603	6660.543724	29186.87778	17020.72932	28417.76097	49335.57038	4580.684941	8737.713891	18025.89308	17750.49743	17763.7869
pos_356	57707.84311	56957.28794	200226.0429	84434.87194	4554.322949	5009.828704	8834.391475	3749.318593	8733.847627	6666.276911	154371.4625	86930.30403	35703.39659	36602.84506	35527.62009
neg_4320	303926.1613	291129.233	76038.59273	58655.80288	153768.14	63104.31506	36784.48107	14123.0919	107314.8856	333689.3303	68924.71347	70884.86378	570401.097	559223.4884	559614.5435
pos_4791	292.528629	296.5368575	354.1731764	368.7338316	303.4440805	79.19194076	1407.588786	110.9923862	288.8774327	1520.027172	45.87370888	295.2875719	620.3730882	401.8314954	618.4260925
neg_4561	150733.4697	197588.8685	69592.40702	74566.33508	119546.5089	68251.34033	167346.6219	28833.35144	149160.0249	280836.2807	84339.44716	57710.62639	210769.7523	207542.7006	207693.3499
neg_2935	7660.316774	7070.83013	1463.06419	3513.248343	16404.61407	8969.314559	21382.75235	13549.44996	11094.38095	15563.10232	11992.97114	5370.698176	17828.51382	17687.94589	17536.98049
pos_2053	50323.00417	27149.01102	54121.26111	83026.81528	29646.69241	16937.74304	1793.125116	11517.52855	9802.938303	18200.27786	50483.2958	45842.76648	24962.12953	26052.02287	25046.34808
pos_3737	1900.720265	2031.804306	3734.267162	5889.020016	1091.804849	94.94456106	872.6642877	674.2195117	426.5866819	881.4500559	2301.990902	5118.969464	2238.373114	2345.540323	2246.352485
pos_4767	516.5247755	1230.171074	1244.55878	1295.724686	924.1749544	222.023985	333.3643542	178.6748658	1015.110599	36.83416062	883.1121644	77.36942828	1916.266749	2096.742864	2096.308584
neg_954	7161.204833	5867.826995	1848.980363	967.4717484	2432.264847	1966.075514	907.6224606	2459.175253	3960.453161	7015.255436	1170.888657	5910.093597	3287.562688	3129.810787	3126.115383
neg_4299	9646.358473	8770.144828	6225.940861	1832.693635	8745.298268	2408.598309	5118.566927	91222.80796	8935.780735	13244.69566	3576.077324	7102.638779	9190.6429	8433.162258	9050.767309
pos_6014	2222.399096	2176.445167	5379.541832	6550.927678	162.4209929	166.4336019	266.8940641	231.3677892	54.92943126	45.15450111	3773.451241	1359.465999	749.7155377	701.6539969	701.8730584
pos_1949	1393.45778	1412.550945	1687.101088	427.3965314	383.5433006	1222.61121	175.0620206	45.65185104	1376.065337	1529.904949	1460.908401	1406.599983	1170.814383	1138.380456	1091.273859
pos_4825	8453.933966	7289.573185	3025.963742	270.6989286	520.0760573	1193.934734	1941.946339	5152.273868	1990.905381	657.1947829	6485.823432	7276.466579	1157.092144	919.7068068	880.511234
neg_851	2736.489805	2341.980292	3165.847664	6664.63305	2164.310464	1122.469679	3965.387514	138.9383317	8913.884434	3382.202642	3492.695833	778.9570223	9759.626479	9979.202743	9974.41537
neg_4575	12.01508259	150.336464	732.7337072	649.5579679	2128.298717	1161.822825	174.7286238	921.695865	1290.604468	4075.516017	505.1390595	720.7306188	796.4575708	789.8528772	771.1620757
neg_4153	13777.85958	68.89670923	532.9479183	5618.039299	1200.637907	4590.113844	1849.865114	1140.001194	517.9952764	1005.689528	82.583039	37.78008163	80.40482123	61.78690552	78.88171573
pos_3757	3956.92465	3511.352859	2980.249974	2672.215591	630.8123407	400.6922587	63.39338892	293.5929009	2685.371545	2979.112365	3247.732713	253.2219962	2679.175958	3188.599937	2685.055173
neg_82	15136.75148	15154.99626	15190.55482	18539.83443	46.53936591	262.5466495	1704.194878	322.5558561	778.0556828	32.36154859	3810.787317	6418.670865	10542.89868	10182.74915	10175.57384
pos_4980	84.62057728	160.086175	470.4218917	81.1138526	11165.99734	4007.68209	411.667672	4093.337892	757.0608407	288.9109845	60.1500067	308.0833043	847.5693618	832.6997888	828.8208204
pos_5596	2.046413945	65.11064254	2596.160503	1659.326425	60434.81687	48308.12635	146762.819	93601.93554	149752.949	75024.3861	955.4210804	4715.325111	22724.82523	23425.22988	22803.9911
pos_4948	1272.727154	857.9877177	2338.397416	4213.054143	21.10759165	1605.965454	412.8777092	120.3458447	1769.258311	541.0208671	3574.788754	246.4717359	4287.646172	4078.728901	4302.43553
pos_3445	4175.058919	4488.348117	4174.31889	106.9331078	1472.951847	1437.464194	1281.623165	1727.513351	1617.885255	1567.969647	6361.05855	4558.225236	1114.979339	1119.216262	1101.561455
neg_4876	667.6442208	414.1412448	87.65923287	78.58658082	15.16406743	282.7984751	248.6324073	224.349341	314.1451242	284.5404177	122.9555425	31.90582892	388.3083898	357.4731668	352.6706798
pos_3632	251.6895675	255.1382191	304.728101	317.255986	226.2826661	220.8308649	285.3568826	265.389753	456.3892175	1256.106639	263.8726546	113.740045	91.22609401	91.44952165	107.3773838
pos_4195	3412.940359	3459.704483	5861.047018	478.2344123	2530.364379	1935.887735	5061.350526	4816.052342	4999.832903	3272.662508	3578.144464	12413.849	2564.080944	2672.733682	2574.18192
pos_4040	5222.994212	5628.948866	78.74449135	235.0515962	240.7511935	3.213420902	94.61272855	1004.344401	940.6086473	13.81722641	365.2222531	886.0202677	918.0973981	922.2969728	638.9152403
pos_4371	12798.40226	14037.19026	4702.731274	2070.493122	5100.092925	407.4085232	7106.025864	577.9860598	8970.448398	3135.561162	25480.30515	15163.77589	8949.752122	8904.590312	8980.205034
neg_3887	1642.429077	1177.800652	3290.514198	513.272066	609.4397409	634.5103107	6.034832208	503.368945	1.206089653	31.3878656	1963.694525	540.1462669	611.3942262	596.4144189	596.7464528
neg_3408	2220.169658	2067.602023	1582.56757	257.560788	862.9627107	898.4624745	789.915461	712.7671533	0.817555306	60.15507867	2059.908336	2078.689177	983.3661989	975.7442884	946.1884003
neg_5263	2265.901237	2568.587406	8857.571318	351.3238527	4662.302449	89.24139563	745.8776946	562.5029917	141.9930489	263.5941895	308.2819865	163.156243	534.4824507	678.9734602	677.1018916
pos_6252	588.2532292	510.4522136	0.937960707	2374.925561	9762.918359	1528.04938	89.34614111	4642.822957	369.4550633	122.8490947	259.1020735	61.95502969	2064.166003	2071.916811	2043.244517
pos_6952	1446.781972	1543.51805	8679.74525	4405.327492	208.6534134	203.6263516	181.5504347	244.7137415	229.1841934	0.020751779	305.4896323	234.2697501	228.6757556	229.5008571	235.9888445
neg_2363	2147.004461	2141.785532	19.04416937	1550.599287	6368.394307	11368.38757	8947.291492	295.0833669	11465.19416	10389.13666	1205.848137	1720.499846	654.1914333	602.2359319	603.9486835
neg_3418	592.7733104	325.9120881	1026.170795	182.3280408	62.01939149	114.4623326	73.02569751	0.000298527	375.3256642	895.8263255	350.7430658	474.7998134	486.0547271	504.4870462	482.8519097
pos_4007	1757.780434	1444.588248	12.25882178	101.7258017	49.97616186	392.4544558	162.9688954	471.6432695	19.98117416	71.21569845	505.6573964	969.0013228	860.8259516	915.2148224	860.5231497
pos_5704	867.4748944	759.2938215	676.7426658	268.6383837	396.5669601	65.6559821	252.3392205	789.9523774	610.5269591	696.4405107	183.6055961	54.69366896	280.5072182	340.7688751	426.4250292
pos_4445	22181.69394	16984.42421	32892.73828	34245.0141	246.483944	33532.92479	27451.9288	34830.85155	41972.76893	19636.57396	23375.48996	23869.83292	29851.77133	23771.30244	29980.2005
pos_6021	235.368731	462.1566532	2303.676544	2398.384563	1467.65819	5986.556187	5681.460989	4184.789424	9122.120652	6211.036039	11.34166032	17.38782493	1874.645011	1908.325845	1881.097994
pos_6196	6242.373709	6567.993514	3544.878267	249.8155751	13579.1119	2580.765626	3622.168725	460.2175749	1544.236605	974.5557301	6025.69392	12633.02922	3223.651414	3202.149198	3247.980008
neg_3961	293.7891666	279.5026708	355.6435201	214.7843464	512.0914386	502.2333199	293.0698053	256.3376296	251.8864213	205.3142183	141.8430942	170.5496247	369.7289887	357.5878877	366.7009463
pos_5795	226.7306579	269.0784507	2472.336504	7374.557333	318.7676267	311.0875964	665.0436924	373.8583392	156.5567861	339.3308235	1310.18272	879.3675272	405.2951506	399.0679	398.8776726
neg_5860	4143.340638	4133.269025	3375.557643	2992.383648	7253.023159	19086.12763	11894.32382	4246.068512	17347.18463	21900.90117	2327.07462	3320.261816	5028.940035	4987.984437	5174.843908
neg_3563	4525.340258	4648.343216	4408.187286	2814.019113	10211.03295	9408.111843	7371.37546	16480.89209	7190.204507	7321.483941	2251.564808	4298.207419	6324.485918	6230.064138	6279.058223
neg_1858	2.161915487	42.24347828	29.80037622	2.555432579	52.54088048	20.77578292	88.97644443	19.04616555	67.41077896	25.82204102	7.471631492	33.93425568	63.31276633	62.85857282	50.29565854
pos_3087	19699.72039	21227.84867	1508.307071	229.2816898	54403.43448	22461.28528	7185.936151	58524.9258	21878.43903	16977.33354	22283.85804	13219.85041	26586.63021	26346.01297	26336.78385
neg_5965	1983.285862	1701.998882	7370.098218	2393.932467	30.57265751	213.8063185	14.06858633	23.81226825	214.648337	47.33104395	307.5673958	332.4810827	1707.269971	1693.917739	1757.854879
pos_133	113.2737725	221.8888814	265.0162634	43.49838723	4.112940047	82.2483198	715.472181	1396.424181	27.34029278	383.8609018	35.324232	161.6775034	257.3084874	258.7088484	294.0703067
neg_2823	13829.44542	12769.84492	7744.097102	4069.476175	1875.496377	5090.818725	6683.392738	24146.16378	7996.786636	4414.093968	176.0378741	6327.287889	6799.921215	6958.051596	6750.346154
pos_161	38996.59417	40706.44308	1375.478194	882.1994298	208.412041	974.7859915	3508.809579	2545.217096	4566.181178	7182.646107	38510.81146	36582.62872	12153.91304	11776.85837	11773.40091
neg_3198	397575.344	474614.226	161672.071	101082.9668	514547.4984	999722.0524	111710.9152	972962.5647	150363.5443	457878.2897	327007.223	294494.8685	67100.13182	64405.61407	64387.02643
neg_1515	11633.99174	15165.47963	7827.918215	8502.904122	6929.494747	60.87585575	331.5215583	5723.441098	8014.247363	7258.993109	7406.121097	13732.57642	6951.717774	7195.797241	7198.998951
pos_1188	71.01616999	138.9804965	12.94707958	1815.280601	17.42746705	51.15492851	135.8697177	962.0947535	2548.181995	362.5534893	182.0933028	175.3240904	159.9973759	171.3257424	171.7125399
neg_499	1375.511185	1295.524393	2681.378427	2377.003685	24712.85501	34246.23561	4473.393709	24633.87954	12635.19722	45949.9531	1848.514629	3062.475051	4096.703136	4090.996792	3981.208198
pos_5893	1.56198863	700.6026812	836.775162	10.59765663	8418.544863	1685.332281	540.6539268	6214.190526	260.1034032	869.3453877	63.35434431	697.6510992	282.033831	283.4046186	234.4423382
pos_3434	3379.786347	3192.923248	13.82214209	738.9775518	424.8649314	125.1566557	111.5879407	590.6199542	117.2265365	136.5194612	12.83814489	88.12686348	131.1812813	130.626482	141.0251602
pos_3541	11.32888386	1554.924424	0.688036404	1933.497392	13883.95791	5786.429976	1199.932598	32734.8005	2892.969244	6656.819055	33.7155804	2.985108536	1511.266568	1516.764479	1451.990067
neg_3458	325.9274272	301.1255524	309.3711314	274.2530902	471.1569552	490.5389753	431.2749078	389.153781	245.4514312	493.5605287	315.0026177	27.70172851	429.1196666	422.5554206	422.8403012
pos_5214	993.1347922	1006.742729	24.01442057	1251.851481	5857.459454	4697.023159	845.1069417	5168.037947	1992.792597	3688.349999	1041.207693	1002.501404	978.4265326	982.181381	962.4061987
pos_2206	3313.572176	2.29616895	3113.727939	1386.425503	7547.808447	4130.356985	2031.609142	1261.516444	3272.213823	546.888715	1974.983387	3152.799011	3266.406186	3275.277877	3438.150737
pos_4250	297.1992993	34.88176111	701.886454	374.6212354	1109.374054	494.0686788	309.173152	234.5001967	122.387725	61.43452114	125.8972109	300.002293	203.1495063	160.101256	202.6117944
pos_3508	2610.391011	2473.223548	3933.978271	4095.710737	14609.15809	4540.322077	477.244213	5168.841443	756.3494325	3129.945956	4208.073273	3836.758518	3180.470496	3192.165126	3114.869321
pos_4968	117.735008	274.9711302	328.4158314	341.9175588	243.87252	237.9969285	878.1744406	286.0195568	186.1964327	1444.72005	84.40445846	312.6833741	255.2576348	268.4372552	267.9978592
pos_1206	383.8169611	658.9594335	69421.82592	52561.45004	3456.900337	1351.821865	296.1034189	1221.666692	1442.595357	1489.429127	872.4624284	73.3605271	7631.463782	7885.440806	7880.944675
pos_4830	1931.73336	1401.667911	112.4413632	13743.73973	39775.87028	52015.37393	53058.96797	38047.08385	21542.61618	23794.99777	1054.744531	2062.06998	6572.719725	9398.444941	6583.76865
neg_5691	995.1626656	992.7436289	810.7537458	718.721618	3041.677537	13000.03543	668.6371644	4879.881571	4606.783909	10977.43518	219.4450629	797.4725922	499.4653628	477.2662734	477.6138708
pos_3556	330.2203099	395.2817122	623.3426685	1.381268605	9.672062679	90.62344177	835.6335829	36.85127672	210.4555408	329.0200749	462.9159833	705.9120745	126.5326919	121.2596852	121.374452
pos_437	41555.3658	42847.09371	9321.851296	501977.0107	12893.63495	12582.99014	11218.81972	15121.96517	14162.32439	13725.383	301736.6067	43343.49013	19392.58961	19507.55434	19462.04843
pos_6597	201.4021387	210.0845106	2083.115285	467.0523236	120.2763773	117.3785729	104.6531098	141.063028	132.1111602	128.0352166	513.2929483	31.54570788	92.53627922	93.00733358	79.29213851
neg_5145	956.1742142	982.2006033	12027.52554	6422.88356	390.648743	1235.166916	1085.941229	979.8811099	1372.078347	1242.775125	3418.09869	5164.371901	1649.670108	1541.63021	1541.741433
pos_1404	884.161313	707.0991054	255.4829651	912.7420822	7176.399863	1606.254131	63.76975938	1333.472932	1248.850663	1210.32065	77.88674181	2655.23799	271.8504173	266.9194011	272.7196809
pos_6742	298.6397276	240.4131921	270.1703695	264.9284179	265.2418881	232.8674315	407.664389	239.0794649	193.8633748	199.3337527	292.0616037	253.7345961	258.3220718	235.5491175	235.8260425
pos_6734	150.5684304	153.0310874	175.4338128	182.6461921	86.36553728	401.1132	790.5228107	218.7454327	707.1378488	570.0554036	151.913085	146.2658046	47.80462727	52.92481715	47.64724786
neg_6216	2020.471265	2193.436253	5241.496338	2097.335112	214.8874015	223.7272411	3.108345739	254.7093581	74.16137563	225.1053249	708.7108722	357.833944	215.5765496	214.1718735	201.616863
pos_1827	3279.995167	3212.249665	2692.262716	2533.922782	193.089337	40.09738376	201.188483	84.39179384	957.4468187	81.05724803	1397.704156	599.9695936	392.8327814	394.185826	386.4194725
neg_6171	2.208044322	2.633743155	4.353205737	37.36487591	139.292185	115.0805894	15.25645322	115.048881	161.0971748	20.89010799	90.72149167	1.728589762	649.5476722	584.3474631	585.7959292
neg_2459	3443.514602	3435.144122	2805.413083	535.8821626	10653.98524	19360.09457	7403.801392	3528.891346	11819.70139	22599.60318	1934.022841	2759.456931	2539.210497	2524.993311	2630.433566
pos_6601	583.1962344	694.8423699	767.9942025	1.506161333	366.1565181	13.55943384	142.1880118	12.94302214	901.1651152	1290.062717	6665.353563	2822.640429	1784.995399	1855.946562	1855.64851
neg_34	6772.4942	6197.981975	144.9180916	129.1103677	110990.9853	129408.0914	45982.76731	209544.8662	81649.59919	111791.2865	1250.03913	4349.562413	25826.41673	25893.29603	25909.06085
neg_35	5604.917158	5654.983669	1209.670216	563.1202233	6720.359516	15722.39822	12919.40386	17.08733485	18908.63462	14926.92985	3211.529979	4089.922537	13452.84548	13345.48906	13647.46754
pos_5961	2987.768851	3213.501401	9702.505418	6269.381732	92.00248217	2.731830133	17.38964782	180.1111345	137.3930588	33.70874157	5051.344072	3393.919704	1061.00725	1094.455167	1094.053164
pos_6693	154.9753771	127.8172102	35194.18048	10213.84277	139.3313273	135.9744343	121.2329222	163.4111317	153.0410519	148.3193714	2129.255921	10.15948158	419.0823511	398.7455694	398.508628
neg_6529	840.8740263	779.549625	1377.258702	511.6752294	297.1133463	50.71511797	66.35995304	365.285494	95.17640006	47.35138295	642.8473198	814.5798437	361.1636507	358.4445258	338.3498354
pos_3461	1706.030593	3543.98319	324.6437447	281.812993	11572.34031	2269.42774	3008.071245	4054.610887	3797.305047	3680.149155	4031.432736	9825.593347	2076.175022	2874.659983	2077.499472
pos_5186	16085.65874	15934.74293	16886.05489	16615.18804	25966.84041	24749.02258	18583.28954	17363.16514	22180.72816	21637.82782	15316.168	17212.58799	17735.3594	16757.66988	16742.84574
pos_3930	21751.80364	28125.8039	39118.22614	38142.28512	25132.45851	31424.18131	30147.5492	27210.84246	23357.66261	27237.45178	28948.78617	30708.4688	30196.16008	29681.12077	29669.32595
neg_6172	56.04559054	48.92429891	36.1600083	13.08270267	1071.71312	2324.301363	616.8867875	251.3831174	2330.274283	3298.108961	29.03783686	4.182712593	571.2946337	567.0117921	580.9637711
pos_6092	12227.08884	12092.16082	56902.73979	16732.34307	105.6996057	236.5504892	2874.604615	635.7261837	508.5358946	77.47735366	25176.1501	19038.7198	6799.979902	7004.29798	7001.605223
pos_3172	808.2986546	678.5655724	33.95971187	268.5021349	410.3073191	179.7121158	88.42593229	153.7161335	24.49352396	86.20189756	223.3224092	445.1253714	100.6120993	107.1711618	107.7432554
neg_5347	366435.625	369698.2938	457118.0972	377022.9457	21612.47373	6970.462213	3772.284409	275.4594892	26386.32226	3601.048254	241922.1673	303825.5256	171011.0392	169182.4465	171623.7911
pos_6744	156.3052127	151.5794628	37.74798298	85.04491146	378.2072707	469.4564306	406.5980461	292.071213	271.215441	251.9358777	202.7471238	222.6525988	292.2302314	304.6519986	292.9131236
pos_5828	13391.47945	14350.73943	26653.36266	44465.24912	85.56325541	139.4184939	250.1716778	629.6139042	268.7137435	115.696842	11231.38451	7565.332446	7198.351392	7424.109191	7221.715196
pos_5134	246.2069548	363.7294461	2044.84145	1943.2499	221.3534979	216.0204545	192.6008451	259.608706	243.1339226	235.6326628	746.471881	463.0026182	32.94633906	35.13585538	33.26887002
pos_3341	888.0907731	768.7557472	6117.018336	4156.630297	1446.386311	1568.617189	104.3094112	2794.823523	826.6347017	1657.419655	1800.378379	2165.754846	647.0526307	720.0590434	649.6381963
pos_3217	1251.006261	1293.756624	2167.029425	1397.3926	928.4486531	906.0796507	807.8480665	1088.90691	285.0322991	988.3414111	150.8525036	1040.197059	334.6003311	514.3918866	430.6488111
pos_2349	751.3495386	2037.36835	215.3598572	56.82473849	12.50812643	448.4480304	18.59901304	83.42854878	6.5019477	56.54155472	132.4491011	26.42092379	46.355682	57.32571078	46.28654995
pos_3365	659.1416359	608.2363474	4237.669843	751.0680391	242.7759732	236.9268007	211.2406538	284.7335003	266.664296	107.3081242	4444.353705	862.3940265	132.6489383	105.3183204	106.6173054
pos_2775	4450.366644	4862.156879	4661.299226	32377.07193	10.66531442	2060.373341	1837.000332	2476.11208	2318.977865	2247.431882	585.4725478	2251.181013	6241.090119	6169.359097	6166.357186
neg_2575	2955.504959	1946.046975	5717.796631	436.5629847	749.9995223	780.8523106	686.5142735	619.4648017	867.4054766	785.6620955	87.55073772	1470.958169	791.3382003	788.1268926	708.3055938
neg_5197	75439.94697	71663.5468	85432.73123	30763.6622	14063.65607	14642.19378	205.6818948	11615.92729	16265.20009	14732.38472	134686.6664	68443.6389	27624.1011	26138.07706	26161.09242
neg_2835	52916.29443	49073.69617	5715.482195	514514.9795	15144.23048	15767.21986	13862.31601	12508.43161	17514.9291	15864.34058	160577.3503	30803.22384	15239.34216	15026.22008	15130.1794
pos_3334	9.360892024	4.722158618	36.60046608	959.9091507	5132.001284	13248.80917	3199.001435	5302.309965	5083.154023	26783.07633	44.30737956	187.8224459	527.4806275	540.0722483	529.4479918
neg_2631	6365.974529	7031.454994	731.1846943	2822.047778	977.6533028	1017.871102	42.43548215	807.4962602	190.1742513	1024.140843	442.551515	4500.818713	4259.945247	4226.932301	4131.647769
neg_5259	6192.183297	6185.775487	246.1263953	11818.69313	1309.580651	247.2665779	48.16096386	99.41820412	410.431378	300.6897971	37.32878343	5049.303373	9995.969339	9916.843733	10078.63451
neg_6303	3051.748455	2534.210335	788.097073	876.5392094	1470.443549	1364.063589	1926.170436	1895.198718	2347.35754	958.6781007	1919.181627	2327.092478	1423.42551	1400.875465	1401.809927
pos_5787	3765.646237	3020.709592	869.7879801	120.1095926	77.04792012	327.5292691	155.9887642	1685.801109	538.5082406	1571.804607	109.9330886	725.1751342	602.8162262	607.7028188	622.4620623
pos_5082	100.7302167	153.4198259	291.611681	356.0509751	342.6254043	67.08673474	118.3938251	62.29762921	149.4570551	26.29655691	249.5435669	53.81034845	97.07295725	71.75611555	98.64016426
neg_5453	683.3805105	458.3124772	811.6075972	113.6816903	5.890054182	8.584068813	245.2821106	62.49064111	309.9120503	280.7062641	7005.364129	2093.336912	268.8238846	329.5336748	268.4847526
pos_5637	428.6912167	224.0354863	234.3733234	40.2604902	180.4107782	176.0641629	156.976369	211.5900997	198.1625798	192.0487929	210.3805466	209.7136411	103.086335	77.26690587	85.35761964
neg_5728	2585.328707	2647.593204	8097.184712	69006.84929	2225.912481	634.3533225	701.480761	4251.877074	1025.107845	267.6368428	9936.071443	2835.690553	10530.81236	10587.77726	10595.03128
neg_2374	4668.318012	4244.831912	10069.08546	72191.63298	4410.042106	715.4458801	216.2410778	3202.001554	1078.952883	117.5165714	10060.10643	5008.979697	11559.62499	11469.29817	11641.33629
neg_5468	3707.853649	3559.052621	6777.572318	6229.074357	971.8466291	631.584304	289.0994319	0.323273529	952.2915244	1185.424504	15192.35283	4432.655598	1206.981633	1168.198005	1166.650295
pos_817	592.2201244	614.6593498	1860.012164	682.9417606	1127.017434	3566.807723	2604.993168	2076.534402	4313.718847	2568.187917	822.2581428	514.7461778	2183.821705	2210.328601	2235.533044
pos_5722	8966.165432	8827.398271	41712.38319	18519.0203	755.5987597	921.5986313	52.60512196	2865.092353	149.4539973	565.6589106	18347.1787	5464.380174	6807.084472	6821.334037	6819.038909
pos_456	43495.93158	44408.40465	137.0749161	1527.054034	10196.05356	2334.772898	13279.47372	2340.52559	37123.72464	51931.16666	31451.16772	148852.0167	57683.35497	57901.17952	58257.4105
pos_6848	4782.385604	4320.182655	12624.28781	11858.167	1444.341775	4226.324122	4273.595206	4127.207048	10478.88275	12188.32441	4062.477729	3805.734678	6101.070056	5938.732075	5938.075114
neg_2258	78.73988056	142.9397091	724.3947903	642.1656372	8061.122391	1306.629008	116.0877678	911.2064537	276.6104978	89.99033847	499.3902962	712.5283037	1124.783301	1116.091485	1098.742243
neg_3605	2104.198901	1572.609334	1447.540245	847.1795074	3189.829403	1461.070632	1211.523133	1833.684375	2451.289958	3616.394177	614.5676228	1935.103913	2227.201441	2315.844332	2206.44711
pos_6431	30357.70633	31047.89553	2636.531098	8783.71768	5552.32687	521.9947659	196.1013851	1429.576931	783.9919757	398.8777106	13475.71125	12240.73292	18684.07336	19350.66086	18747.42015
pos_6569	34477.09115	35048.81989	4054.978985	624.4585933	95933.4347	55371.75921	27590.32829	80273.13761	64792.61444	38937.25225	18805.66357	25957.75275	42067.75202	41943.91409	42213.68736
pos_5942	187.8763522	178.6901233	513.8442847	41.26990787	836.0407223	286.8784893	709.2226627	628.5470299	625.5632478	315.7012054	444.9522543	304.8166054	390.3378393	458.3679371	458.3070355
pos_752	1922929.14	1880142.686	1089747.691	1889863.922	331297.8108	105296.3244	102393.8469	72945.72925	196838.3728	923675.1507	974556.3248	389689.2948	2188799.139	2165595.539	2196340.069
pos_1546	13203.815	13124.39558	28542.8716	22869.85779	1478.897891	3031.347508	2077.73766	2892.170673	2210.03714	2678.168258	15798.30498	10037.64166	5569.804037	5469.484184	5589.208578
pos_1438	5001.26916	3945.218829	7629.454536	5365.460627	161.4179187	251.6249697	439.6042926	1560.383795	23.5536946	235.0425784	1427.494509	2873.430225	1496.173744	1452.980552	1502.170478
pos_6354	3254.381652	3620.573769	283.6048432	949.5657987	313.2867893	240.8757797	17.95408958	559.768191	179.592245	555.4736827	1621.766088	15835.6926	1245.519092	1250.311525	1233.146516
pos_3262	1712.103851	1543.37126	20.18605531	2858.107748	12221.86383	1407.564058	36.87695684	7500.487493	102.9616259	218.0771478	358.7930033	261.6547357	2781.093658	2791.706134	2875.885424
pos_1299	20710.29404	20447.92928	17294.96642	62901.94128	1502.891994	14361.13768	20328.56724	5165.378719	20713.86663	9880.343026	8054.455432	9293.312125	16082.09257	15818.42376	15812.35607
pos_5269	9.187578198	56.65461921	452.796966	3.147805759	61.51095857	203.3893509	2783.918078	16.61904467	147.8089795	2130.80671	59.28063942	129.2982762	167.4950854	168.3043778	138.5320026
pos_553	175.8571742	340.4324724	2070.319787	1199.032205	1291.420551	945.4554328	519.1185805	766.2167173	1341.275139	819.8533095	952.5762183	265.34055	638.8753653	645.2623801	641.1232398
pos_5084	249.2884549	282.2696744	180.8754318	1059.007706	253.68056	653.1419009	118.9451006	799.7419163	129.6207946	14.9254726	582.9139658	18.96035216	151.0986524	175.4807726	150.32316
pos_69	45188.08777	44488.26762	30186.577	297237.214	30173.35096	174204.5686	487925.9123	487600.224	147262.3711	97870.33446	37633.60978	64693.94672	149115.7799	149679.1316	150223.7869
neg_5771	4993.62248	5330.242274	19065.37105	27867.73552	154.7574811	11.03320579	22.68970978	4119.01188	5767.645641	5224.108774	115479.4673	13593.95617	8780.951958	8725.12041	9327.925741
neg_6328	2.066169367	13.75142859	35.58105897	7.087927241	617.0077469	693.3456666	397.4980788	2680.339052	721.4174216	256.0001077	8.702345689	6.956801011	151.4909741	150.7680788	111.2017503
pos_4934	142.9330376	98.51246256	54.47225749	45.18056934	324.6662448	278.2377701	525.7187779	235.7326387	168.6325121	170.2339664	89.37885809	476.1735564	167.548349	164.4309858	168.1230126
pos_3323	940.2702124	850.9381135	799.2024636	4130.05598	1150.381749	1122.665739	1000.953223	1349.195383	1263.575366	1224.591061	9039.880974	1291.61388	2254.693947	2263.357616	2300.132456
pos_6897	29.73902144	14.66773026	815.8027506	114.7820071	175.7851449	171.5499744	33.31817923	206.1650457	292.7012611	97.25639372	450.8397668	1147.129436	195.4781435	199.3006529	196.2088273
pos_1278	329.2287772	365.0745303	2496.893214	1239.587895	2434.338022	1073.910541	991.9749282	441.3466594	638.0819221	828.2332584	375.8891932	573.691138	505.9382051	515.9710389	679.3486298
